,,pr
2122,False,9.487093985080719
2122,True,610.1009592879564
2123,False,13.909654738381505
2123,True,661.8963268585503
2124,False,72.74592029862106
2124,True,379.7987119294703
2125,False,57.36519377679046
2125,True,560.9692126046866
2126,False,7.23013705573976
2126,True,489.9621797259897
2127,False,6.807749485601303
2127,True,367.4940424505621
2128,False,57.046498311683536
2128,True,492.76594896800816
2129,False,73.7189850769937
2129,True,232.75685459375381
2130,False,131.84959036298096
2130,True,729.5981636736542
2131,False,77.25398652255535
2131,True,330.2776040509343
2132,False,40.011197933931584
2132,True,673.7929921131581
2133,False,21.125322952866554
2133,True,518.2489403989166
2134,False,37.10249690338969
2134,True,745.3700002748519
2135,False,35.7774902600795
2135,True,786.1485195346177
2136,False,79.75770395715209
2136,True,402.4577584583312
2137,False,31.916044699028134
2137,True,456.88392044976354
2138,False,71.12045637331903
2138,True,417.8073407616466
2139,False,34.61909154430032
2139,True,312.54540416412055
2140,False,51.0354591999203
2140,True,801.469017053023
2141,False,47.54867968149483
2141,True,566.3766075856984
2142,False,31.227988936007023
2142,True,361.98513549752533
2143,False,22.212172066792846
2143,True,648.8392260856926
2144,False,27.321672113612294
2144,True,409.81671321205795
2145,False,30.419248226102923
2145,True,514.692201744765
2146,False,53.742483467794955
2146,True,448.6904236022383
2147,False,42.697936529293656
2147,True,1102.858156291768
2148,False,59.58439568057656
2148,True,657.0564856287092
2149,False,3.121661301702261
2149,True,236.14265145733953
2150,False,32.018294697627425
2150,True,515.1284948922694
2151,False,60.511896433312664
2151,True,517.1329738106579
2152,False,62.564884568564594
2152,True,781.2195430509746
2153,False,17.439271230250597
2153,True,596.1991638410836
2154,False,76.24330879189074
2154,True,833.3048406522721
2155,False,31.84926020912826
2155,True,932.7366363722831
2156,False,20.864751795306802
2156,True,484.5385085558519
2157,False,13.34336141590029
2157,True,339.4982151221484
2158,False,99.73556217737496
2158,True,577.5459847413003
2159,False,62.24726471118629
2159,True,537.2967411763966
2160,False,74.64984403923154
2160,True,677.2829450201243
2161,False,26.300228247419
2161,True,746.3597027119249
2162,False,20.009541185572743
2162,True,598.5450171399862
2163,False,107.4071032460779
2163,True,440.36789909005165
2164,False,6.154943606816232
2164,True,552.4510004092008
2165,False,60.71419178042561
2165,True,467.914768634364
2166,False,58.392276568338275
2166,True,966.0984877031337
2167,False,43.43939423561548
2167,True,553.8644596002996
2168,False,10.587187344212378
2168,True,557.9003296326846
2169,False,8.298659976571798
2169,True,515.6730151735246
2170,False,58.81226020865142
2170,True,558.1995874643326
2171,False,47.4288723198697
2171,True,528.4367899876088
2172,False,33.54601473547518
2172,True,736.7664460558444
2173,False,94.95324050076306
2173,True,788.0393561907113
2174,False,9.068866772577167
2174,True,930.6348448153585
2175,False,16.71810862608254
2175,True,640.2137573808432
2176,False,112.32838137075706
2176,True,399.3202075827867
2177,False,40.12075653299689
2177,True,362.89512729272246
2178,False,33.32221540622413
2178,True,273.25785448774695
2179,False,37.474312679842114
2179,True,400.0083136372268
2180,False,63.01611615344882
2180,True,457.8703501727432
2181,False,24.148426903411746
2181,True,684.8210579250008
2182,False,49.04859233647585
2182,True,886.9760718662292
2183,False,107.12411720306099
2183,True,906.9403872359544
2184,False,38.748919777572155
2184,True,724.4964638259262
2185,False,38.707912154495716
2185,True,1568.3601651806384
2186,False,28.83028769865632
2186,True,755.4376860614866
2187,False,50.69841491058469
2187,True,404.72412994131446
2188,False,82.93070336803794
2188,True,893.939611595124
2189,False,42.66009978018701
2189,True,416.4093839004636
2190,False,20.179397938773036
2190,True,318.0416867136955
