,,pr
2117,False,57.649706969823455
2117,True,272.6065049384488
2118,False,48.954494304325635
2118,True,384.1045135312015
2119,False,62.200621757801855
2119,True,429.18677480192855
2120,False,61.48429726672475
2120,True,418.5926904610824
2121,False,62.411938462173566
2121,True,271.759073821886
2122,False,60.06545453637955
2122,True,334.1299578663893
2123,False,51.618047762349306
2123,True,331.30320112395566
2124,False,87.82118133331096
2124,True,482.7404326933902
2125,False,99.99267039747792
2125,True,270.7311851889244
2126,False,119.45698511990486
2126,True,375.4110497276997
2127,False,75.82819596391346
2127,True,440.4233978712
2128,False,107.72021370053153
2128,True,402.4562492442783
2129,False,44.41691799288492
2129,True,593.111191818025
2130,False,65.60894341864696
2130,True,411.1103831935907
2131,False,49.631990519537794
2131,True,421.9975146901561
2132,False,141.60492402309046
2132,True,540.1296170486603
2133,False,128.11600121676747
2133,True,295.8081554097589
2134,False,94.92307622853104
2134,True,463.6882820617757
2135,False,80.01799081102945
2135,True,239.11563053989084
2136,False,79.05483861377434
2136,True,466.3612227741396
2137,False,125.4149417321969
2137,True,351.8355102161877
2138,False,65.68706369507709
2138,True,415.33890267892275
2139,False,111.32725916932031
2139,True,495.8609985653311
2140,False,44.407912935218974
2140,True,403.0979308183305
2141,False,42.769415521030396
2141,True,384.79924728744663
2142,False,91.21451166975021
2142,True,471.4450165978633
2143,False,96.46699090844777
2143,True,422.08738451299723
2144,False,92.79160027417674
2144,True,233.99059622024652
2145,False,69.80950038632727
2145,True,459.53909237869084
2146,False,141.16009644203587
2146,True,408.5483483009739
2147,False,93.14105878911505
2147,True,331.93674904323416
2148,False,106.72846985053184
2148,True,428.37695141206495
2149,False,55.05617587277811
2149,True,436.90919082728215
2150,False,169.80920752575912
2150,True,469.7285571077373
2151,False,140.2837647132401
2151,True,393.7651216343511
2152,False,37.28097490238724
2152,True,627.8345406171866
2153,False,117.84961655794177
2153,True,273.2518050586805
2154,False,105.31199844899675
2154,True,537.4865904188482
2155,False,55.82168033270136
2155,True,466.5275910316268
2156,False,126.02898978730082
2156,True,620.5689941591118
2157,False,122.6989868820965
2157,True,585.3321183443768
2158,False,50.357534181603114
2158,True,379.08267999300733
2159,False,132.12045175387175
2159,True,328.2705192512367
2160,False,78.23601174859505
2160,True,261.8691332725575
2161,False,71.85946928802878
2161,True,477.57340653188294
2162,False,91.40391742439533
